0,996222490,1896968816,0,1,25,2,0,3,0.8571428571428571,0.0,0.2857142857142857,0.5714285714285714,0
0,1990188032,2693387972,0,1,25,1,0,2,1.7857142857142858,0.0,0.0,0.0,0
1,1990188032,1364538695,0,1,25,0,0,2,1.7857142857142858,0.0,0.0,0.0,0
0,996222490,3824757637,0,1,25,2,0,18,5.142857142857143,0.5714285714285714,0.2857142857142857,0.8571428571428571,0
0,1990188032,2742822035,0,1,25,1,0,1,0.8928571428571429,0.0,0.0,0.0,0
1,1990188032,169679772,0,1,25,0,0,7,6.25,0.0,0.8928571428571429,0.0,0
0,2522377610,3075319534,0,0,31,0,0,1,0.09643201542912247,0.0,0.0,0.0,0
0,2522377610,3867540008,0,0,31,1,0,1,0.09643201542912247,0.0,0.0,0.0,0
0,996222490,3674776256,0,1,25,3,0,7,2.0,0.0,0.0,0.0,0
0,3970825989,727368927,0,1,32,1,0,19,4.5673076923076925,0.0,0.0,0.0,0
1,1917038415,3305669901,0,1,31,0,0,0,0.0,0.0,0.0,0.0,0
0,1917038415,2042113559,0,1,31,3,0,3,7.894736842105263,0.0,0.0,0.0,0
1,996222490,3980841936,0,1,25,-3,0,0,0.0,0.5714285714285714,0.0,0.5714285714285714,0
0,996222490,1148064387,0,1,25,1,0,9,2.5714285714285716,0.0,0.2857142857142857,0.0,0
0,996222490,1972106630,0,1,25,3,0,4,1.1428571428571428,0.0,0.0,0.5714285714285714,0
0,1917038415,3123670463,0,1,31,3,0,4,10.526315789473685,0.0,0.0,0.0,0
0,1917038415,2415054310,0,1,31,1,0,0,0.0,2.6315789473684212,0.0,0.0,0
0,1917038415,1046898997,0,1,31,5,0,0,0.0,2.6315789473684212,0.0,0.0,0
1,2522377610,2163214170,0,0,31,0,0,0,0.0,0.09643201542912247,0.0,0.0,0
0,2522377610,358867970,0,0,31,1,0,0,0.0,0.0,0.0,0.0,0
0,3970825989,2767221600,0,1,32,0,0,106,25.48076923076923,0.0,0.9615384615384616,0.2403846153846154,0
1,3970825989,2453429820,0,1,32,1,0,3,0.7211538461538461,0.2403846153846154,0.0,0.0,0
0,2522377610,2512805826,0,0,31,1,0,1,0.09643201542912247,0.0,0.0,0.0,0
0,377835263,3351185226,0,1,35,2,0,0,0.0,1.0638297872340425,0.0,0.0,0
1,377835263,2639332741,0,1,35,4,0,0,0.0,1.0638297872340425,0.0,0.0,0
0,1917038415,3477913010,0,1,31,5,1,3,7.894736842105263,5.2631578947368425,0.0,0.0,0
0,377835263,1421433916,0,1,35,2,0,1,1.0638297872340425,0.0,0.0,0.0,0
1,3970825989,955989309,0,1,32,10,0,8,1.9230769230769231,0.0,0.0,0.0,0
0,377835263,2201545594,0,1,35,2,0,1,1.0638297872340425,0.0,0.0,0.0,0
0,3970825989,757000026,0,1,32,2,0,15,3.605769230769231,0.0,0.4807692307692308,0.2403846153846154,0
0,2522377610,230148747,0,0,31,1,0,1,0.09643201542912247,0.0,0.0,0.0,0
0,1990188032,53934373,0,1,25,1,0,1,0.8928571428571429,0.0,0.0,0.0,0
0,1990188032,447655182,0,1,25,1,0,0,0.0,0.0,0.0,0.8928571428571429,0
0,1990188032,3069411884,0,1,25,0,0,1,0.8928571428571429,0.0,0.0,0.0,0
1,996222490,290465119,0,1,25,0,0,2,0.5714285714285714,0.0,0.0,0.0,0
1,996222490,1437816019,0,1,25,-1,0,7,2.0,0.0,0.0,0.0,0
0,331982192,268233790,0,1,31,2,0,2,0.5305039787798409,0.26525198938992045,0.0,0.0,0
0,603763318,1942387906,0,1,65,2,0,4,13.793103448275861,0.0,0.0,3.4482758620689653,0
0,641678389,2368882162,0,1,40,3,0,146,13.431462741490341,0.09199632014719411,0.36798528058877644,0.0,1
0,1935452377,1973916091,0,1,25,3,0,3,0.8241758241758241,0.0,0.0,0.0,0
1,1935452377,1841503354,0,1,25,0,0,9,2.4725274725274726,0.0,0.0,0.0,0
1,1935452377,1260659849,0,1,25,3,0,0,0.0,0.27472527472527475,0.0,0.0,0
1,1935452377,635799819,0,1,25,1,0,0,0.0,0.27472527472527475,0.0,0.0,0
0,1935452377,616825218,0,1,25,4,0,1,0.27472527472527475,0.0,0.0,0.0,0
1,1935452377,3266414126,0,1,25,1,0,3,0.8241758241758241,0.0,0.0,0.0,0
1,1935452377,2822548338,0,1,25,6,0,0,0.0,0.0,0.0,0.0,0
1,1935452377,154173769,0,1,25,0,0,2,0.5494505494505495,0.0,0.0,0.0,0
0,1935452377,1282082433,0,1,25,4,0,1,0.27472527472527475,0.0,0.0,0.0,0
1,1935452377,265740872,0,1,25,0,0,2,0.5494505494505495,0.27472527472527475,0.0,0.0,0
1,1935452377,3126631984,0,1,25,66,0,1,0.27472527472527475,0.27472527472527475,0.0,0.0,0
0,1935452377,2491721612,0,1,25,3,0,1,0.27472527472527475,0.0,0.0,0.0,0
0,1935452377,2285108120,0,1,25,3,0,3,0.8241758241758241,0.0,0.0,0.0,0
0,1386214900,2056583312,0,1,31,5,0,11,4.700854700854701,0.0,0.0,0.0,0
0,1386214900,1287096175,0,1,31,0,0,7,2.9914529914529915,0.0,0.42735042735042733,0.0,0
0,3467219840,799782433,0,1,29,3,0,2,1.8018018018018018,0.0,0.0,0.0,0
0,3467219840,2428145712,0,1,29,1,0,6,5.405405405405405,0.9009009009009009,0.0,0.0,0
0,3467219840,739161736,0,1,29,2,0,0,0.0,0.9009009009009009,0.0,0.0,0
0,3467219840,110357109,0,1,29,1,0,1,0.9009009009009009,0.9009009009009009,0.0,0.0,0
1,3467219840,675888033,0,1,29,2,0,4,3.6036036036036037,0.9009009009009009,0.9009009009009009,0.0,0
0,3834655845,767220247,0,0,28,2,0,8,1.4705882352941178,0.18382352941176472,0.18382352941176472,0.18382352941176472,0
0,3834655845,47443771,0,0,28,5,0,5,0.9191176470588235,0.5514705882352942,0.18382352941176472,0.5514705882352942,0
0,3834655845,3973696886,0,0,28,4,0,9,1.6544117647058822,0.0,0.36764705882352944,0.0,0
1,3834655845,1389928885,0,0,28,7,0,1,0.18382352941176472,0.18382352941176472,0.0,0.0,0
1,3834655845,3971390766,0,0,28,3,0,8,1.4705882352941178,0.0,0.18382352941176472,0.0,0
1,3834655845,3954561766,0,0,28,3,0,7,1.286764705882353,0.0,0.0,0.0,0
1,3834655845,3647265906,0,0,28,0,1,24,4.411764705882353,0.18382352941176472,0.36764705882352944,0.0,0
0,3834655845,3583871144,0,0,28,4,0,7,1.286764705882353,0.0,0.18382352941176472,0.0,0
1,641678389,2531947768,0,1,40,5,0,300,27.598896044158234,1.5639374425022998,1.1959521619135234,0.5519779208831647,0
0,641678389,116335087,0,1,40,3,0,172,15.823367065317388,0.09199632014719411,1.0119595216191353,0.18399264029438822,1
0,3909374079,2560338404,0,0,28,0,0,1,0.4975124378109453,0.9950248756218906,0.0,0.0,0
0,3834655845,3201835846,0,0,28,4,0,8,1.4705882352941178,0.0,0.0,0.0,0
0,217443195,3191231184,0,0,45,1,1,250,29.308323563892145,1.8757327080890973,1.64126611957796,0.5861664712778429,1
0,217443195,1056047835,0,0,45,2,1,244,28.604923798358733,2.6963657678780772,1.4067995310668229,0.5861664712778429,1
